TP1_MeanHU,TP2_MeanHU,TP3_MeanHU,TP4_MeanHU,TP5_MeanHU,TP6_MeanHU,TP1_MeanSUV,TP2_MeanSUV,TP3_MeanSUV,TP4_MeanSUV,TP5_MeanSUV,TP6_MeanSUV,Compound,Lesion,AUC25_butyrate_Constant,AUC25_butyrate_Termil,AUC25_valerate_Constant,AUC25_valerate_Termil,AUC25_cholesterol_Constant,AUC25_cholesterol_Termil,AUC25_acidic_Constant,AUC25_acidic_Termil,AUC25_standard_ConstantTermil,AUC25_dormancy_Constant,AUC25_dormancy_Termil,GRinf_butyrate_Constant,GRinf_butyrate_Termil,GRinf_valerate_Constant,GRinf_valerate_Termil,GRinf_cholesterol_Constant,GRinf_cholesterol_Termil,GRinf_acidic_Constant,GRinf_acidic_Termil,GRinf_standard_ConstantTermil,GRinf_dormancy_Constant,GRinf_dormancy_Termil,LoeweFIC50_butyrate_Constant,LoeweFIC50_butyrate_Termil,LoeweFIC50_valerate_Constant,LoeweFIC50_valerate_Termil,LoeweFIC50_cholesterol_Constant,LoeweFIC50_cholesterol_Termil,LoeweFIC50_acidic_Constant,LoeweFIC50_acidic_Termil,LoeweFIC50_standard_ConstantTermil,LoeweFIC50_dormancy_Constant,LoeweFIC50_dormancy_Termil,LoeweFIC90_butyrate_Constant,LoeweFIC90_butyrate_Termil,LoeweFIC90_valerate_Constant,LoeweFIC90_valerate_Termil,LoeweFIC90_cholesterol_Constant,LoeweFIC90_cholesterol_Termil,LoeweFIC90_acidic_Constant,LoeweFIC90_acidic_Termil,LoeweFIC90_standard_ConstantTermil,LoeweFIC90_dormancy_Constant,LoeweFIC90_dormancy_Termil,casAUC25_butyrateSimplePK_Constant,casAUC25_butyrateSimplePK_Termil,casAUC25_cholesterolSimplePK_Constant,casAUC25_cholesterolSimplePK_Termil,casAUC25_dormancySimplePK_Constant,casAUC25_dormancySimplePK_Termil,casGRinf_butyrateSimplePK_Constant,casGRinf_butyrateSimplePK_Termil,casGRinf_cholesterolSimplePK_Constant,casGRinf_cholesterolSimplePK_Termil,casGRinf_dormancySimplePK_Constant,casGRinf_dormancySimplePK_Termil,cellAUC25_butyrateSimplePK_Constant,cellAUC25_butyrateSimplePK_Termil,cellAUC25_cholesterolSimplePK_Constant,cellAUC25_cholesterolSimplePK_Termil,cellAUC25_dormancySimplePK_Constant,cellAUC25_dormancySimplePK_Termil,cellGRinf_butyrateSimplePK_Constant,cellGRinf_butyrateSimplePK_Termil,cellGRinf_cholesterolSimplePK_Constant,cellGRinf_cholesterolSimplePK_Termil,cellGRinf_dormancySimplePK_Constant,cellGRinf_dormancySimplePK_Termil,AcidicNequip_Einf,AcidicNequip_AUC50,AcidicNequip_FBC50,AcidicNequip_FBC90,NeutralHequip_Einf,NeutralHequip_AUC50,NeutralHequip_FBC50,NeutralHequip_FBC90,NeutralNequip_Einf,NeutralNequip_AUC50,NeutralNequip_FBC50,NeutralNequip_FBC90,AcidicNcasPK_Einf,AcidicNcasPK_AUC50,AcidicNcasPK_FBC50,AcidicNcasPK_FBC90,NeutralHcasPK_Einf,NeutralHcasPK_AUC50,NeutralHcasPK_FBC50,NeutralHcasPK_FBC90,NeutralNcasPK_Einf,NeutralNcasPK_AUC50,NeutralNcasPK_FBC50,NeutralNcasPK_FBC90,AcidicNcellPK_Einf,AcidicNcellPK_AUC50,AcidicNcellPK_FBC50,AcidicNcellPK_FBC90,NeutralHcellPK_Einf,NeutralHcellPK_AUC50,NeutralHcellPK_FBC50,NeutralHcellPK_FBC90,NeutralNcellPK_Einf,NeutralNcellPK_AUC50,NeutralNcellPK_FBC50,NeutralNcellPK_FBC90
-203.8,-17.36,-54.99,-85.93,-108.99,-82.52,1.62,2.85,2.18,2.65,1.21,1.27,EMB+INH+PZA+RIF,2,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-266.34,-74.43,-140.04,-227.34,-261.68,-345.3,1.64,3.37,2.09,1.83,1.98,0.84,EMB+INH+PZA+RIF,4,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-45.99,-27.92,-11.81,-42.83,-29.86,18.35,2.59,3.54,2.33,2.88,2.18,2.77,EMB+INH+PZA+RIF,4,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-238.32,-209.26,-243.16,-285.56,-339.25,-330.47,1.49,1.81,1.6,1.29,0.88,0.61,EMB+INH+PZA+RIF,4,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-106.19,-80.87,-93.43,-146.52,-169.25,-125.38,3.29,1.67,2.05,1.88,1.52,2.07,EMB+INH+PZA+RIF,4,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-353.69,-190.19,-212.14,-315.3,-330.23,-362.64,1.2,1.57,1.64,1.1,0.95,0.57,EMB+INH+PZA+RIF,5,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-193.93,29.56,5.7,25.5,12.39,6.41,2.72,5.64,3.35,3.48,2.23,2.49,EMB+INH+PZA+RIF,7,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-188.86,-184.23,-235.92,-253.33,-246.43,-212.36,1.13,3.75,1.17,1.23,1.08,1.68,EMB+INH+PZA+RIF,7,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-202.14,-39.5,-91.75,-80.14,-84.76,-84.42,2.24,2.7,2.36,1.98,1.78,1.3,EMB+INH+PZA+RIF,8,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-185.68,-39.91,-109.71,-182.01,-102.86,-79.07,1.7,2.21,2.88,1.9,1.91,2.38,EMB+INH+PZA+RIF,13,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-242.68,-88.25,-135.2,-192.29,-140.2,-129.5,1.49,2.19,2.85,1.84,2.45,2.35,EMB+INH+PZA+RIF,14,0.073521548,0.061128092,,,0.050063732,0.0542328,,,,,,-0.019216694,-0.004110918,,,-1.0,-0.828199596,,,,,,0.625746639,0.413742528,,,1.278510272,1.233830904,,,,,,,,,,0.333298183,0.438300125,,,,,,0.091304405,0.079849877,0.025968846,0.025968845,0.081351711,0.052622601,-0.014739031,-0.022215726,-1.0,-1.0,0.056025605,0.049093435,0.083038122,0.066657652,0.026156571,0.02598151,0.089895677,0.029037323,0.003337544,-0.012018357,-0.999999997,-0.86281669,-0.147867056,0.147171948,0.977150789,0.080039614,-1.303547059,-1.54374451,0.966633173,0.073353262,-1.466263344,-2.143321765,0.980563538,0.160868744,-1.622257732,-2.021898999,0.990738908,0.176516943,-3.471337142,-1.881763153,0.990050106,0.100443584,-6.302046088,-5.646461269,0.991069747,0.065580278,-0.366416411,-1.506772793,0.997476074,0.263263181,-3.280375101,-1.318522147,0.962196363,0.181491049,-5.449430681,-4.175438745,0.995150404,0.170871003,-2.563785654,-4.042308338
-249.14,-105.72,-150.81,-145.43,-178.27,-118.88,2.36,2.99,2.47,1.66,1.52,1.67,EMB+MOX+PZA+RIF,1,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-236.64,-2.71,-16.77,-19.12,-20.05,-12.47,2.43,3.45,2.53,2.66,2.24,2.32,EMB+MOX+PZA+RIF,1,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-147.7,-28.41,-62.61,-45.08,-48.28,-56.68,2.04,4.66,4.65,3.34,1.91,2.55,EMB+MOX+PZA+RIF,1,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-269.29,-134.79,-196.11,-236.49,-223.13,-177.16,2.03,3.12,2.38,1.77,1.34,1.81,EMB+MOX+PZA+RIF,2,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-501.67,-228.82,-266.18,-265.1,-277.46,-256.67,0.85,2.93,1.21,1.06,0.88,0.92,EMB+MOX+PZA+RIF,3,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-373.74,-177.77,-301.48,-268.96,-272.17,-176.97,1.15,2.96,1.2,1.1,1.22,1.26,EMB+MOX+PZA+RIF,4,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-121.38,-92.89,-211.84,-108.17,-143.89,-143.88,1.77,2.26,2.23,1.82,1.6,1.48,EMB+MOX+PZA+RIF,4,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-146.63,-72.52,-69.73,-108.25,-93.8,-125.66,2.45,3.35,2.47,2.0,2.0,2.98,EMB+MOX+PZA+RIF,4,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-289.83,-46.21,-66.48,-36.23,-85.3,-14.22,2.42,4.81,3.39,3.15,2.41,3.16,EMB+MOX+PZA+RIF,4,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-167.22,-130.26,-92.29,-129.14,-105.59,-102.11,2.32,2.79,4.23,2.59,1.6,1.86,EMB+MOX+PZA+RIF,5,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-90.77,-38.88,-40.48,-19.02,-28.94,-41.29,2.55,3.68,3.34,2.38,2.42,3.43,EMB+MOX+PZA+RIF,6,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-522.79,-163.89,-228.74,-215.83,-248.92,-259.8,0.87,2.74,1.61,1.48,1.26,1.35,EMB+MOX+PZA+RIF,8,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
-518.23,-205.2,-341.57,-279.86,-316.53,-384.28,0.48,2.73,0.98,1.39,0.78,0.66,EMB+MOX+PZA+RIF,10,0.089873491,0.073474356,,,0.04283387,0.048176993,,,,,,-0.043690299,-0.032618958,,,-1.0,-0.827039536,,,,,,0.955309268,0.727756875,,,1.3932439,1.592336866,,,,,,,,,,0.047712998,0.433011542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996191635,0.140949611,-0.811936838,-0.823812952,0.956061187,0.063723521,-1.466556176,-1.559310814,0.999994555,0.126713112,0.005969981,0.073508629,0.994344937,0.124013292,-0.351325089,-0.115270166,0.993200574,0.065066487,-0.41183915,-1.47959059,0.99053037,0.11766444,-0.079269673,-0.095967355,0.99361788,0.144216045,-0.299143012,-0.466713826,0.988287182,0.117312429,-0.198639139,-1.258474517,0.987209553,0.151905341,0.042712817,0.358564585
